Product Name,Model_Number,Series,Color,Laptop_Category,MRP_cleaned,Selling_Price_cleaned,Discount_pct,Price_Difference,Rating_cleaned,Ratings_Count_cleaned,Reviews_Count_cleaned,RAM_GB,RAM_Type,SSD_GB,Screen_Size_inches,Screen_Size_cm,Weight_kg,Processor_Brand,Processor_Name,Processor_Generation_cleaned,Operating_System,Refresh_Rate_Hz,Has_Touchscreen,Is_Gaming_Laptop,Has_OLED_Display,In_Stock,Performance_Score,Warranty_Summary,URL,Review_Count,Review_Summaries,Average_Sentiment,Has_Reviews
"ASUS VivoBook 14 Intel Core i3 7th Gen 7020U - (4 GB/256 GB SSD/Windows 10 Home) X412UA-EK342T Thin and Light Laptop (14 inch, Transparent Silver, 1.5 kg)",X412UA-EK342T,VivoBook 14,Transparent Silver,Thin and Light,84990.0,36271.0,0.0,21022.0,4.3,5543,786,4,DDR4,256.0,14.0,35.56,1.5,Intel,Core i3,7.0,Windows 10 Home,60.0,False,False,False,True,10.56,1 Year Limited International Hardware Warranty,https://www.flipkart.com/asus-vivobook-14-intel-core-i3-7th-gen-7020u-4-gb-256-gb-ssd-windows-10-home-x412ua-ek342t-thin-light-laptop/p/itm54c14068652bd?pid=COMFG9YRKW6YM6WX&lid=LSTCOMFG9YRKW6YM6WXDPFBHK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_94&otracker=search&otracker1=search&fm=organic&iid=de98dd3f-c735-47f0-bf82-b0e003f586ce.COMFG9YRKW6YM6WX.SEARCH&ppt=None&ppn=None&ssid=37751brs1s0000001754328574341&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Thin and Light Laptop (15.6 Inch, 1B&Quiet Blue, 1.7 Kg, With MS Office)",X1504VA-NJ2325WS,Vivobook 15,1B&Quiet Blue,Thin and Light,56990.0,35990.0,36.0,21000.0,4.2,692,53,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i3,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2325ws-thin-light-laptop/p/itm35fb3f9516635?pid=COMH9499CDEZTNHX&lid=LSTCOMH9499CDEZTNHXLD7KLF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_361&otracker=search&otracker1=search&fm=organic&iid=en_BuqZzvNtRz0jLBQApw1M5K5TrJmCdhBIjM2UTBK4duXLiq3GzdQvppIctj6d4fIqtefm174SzSD4B7WTgbkFEfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ym3523lncg0000001754328630661&qH=c06ea84a1e3dc3c6,10,Great product; Classy product; Good; Delightful; Really Nice; Awesome; Awesome; Nice; Not good; Very Good,Positive,True
"ASUS Zenbook S14 OLED (2024) Next-Gen AI PC, with Touchscreen,, Full Metal Body, Intel Core Ultra 7 - (32 GB/1 TB SSD/Windows 11 Home) UX5406SA-PZ7762WS | UX5406SA-PZ358WS Thin and Light Laptop (14 Inch, Scandinavian White, 1.20 Kg, With MS Office)",UX5406SA-PZ7762WS | UX5406SA-PZ358WS,"Zenbook S14 OLED (2024) Next-Gen AI PC, with Touchscreen,, Full Metal Body,",Scandinavian White,Thin and Light,182990.0,139990.0,23.0,43000.0,4.5,8,0,32,LPDDR5X,1000.0,14.0,35.56,1.2,Intel,Core Ultra 7,13.0,Windows 11 Home,120.0,True,False,True,False,106.0,1 Year Onsite Warranty,https://www.flipkart.com/asus-zenbook-s14-oled-2024-next-gen-ai-pc-touchscreen-full-metal-body-intel-core-ultra-7-32-gb-1-tb-ssd-windows-11-home-ux5406sa-pz7762ws-ux5406sa-pz358ws-thin-light-laptop/p/itm7c5d42e3f0368?pid=COMH3J9Y3HMZ8GUA&lid=LSTCOMH3J9Y3HMZ8GUAGGRU8M&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_155&otracker=search&otracker1=search&fm=organic&iid=3b6883de-2618-4507-b145-4e5609819320.COMH3J9Y3HMZ8GUA.SEARCH&ppt=None&ppn=None&ssid=doc3oziku80000001754328589521&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz/70 TGP) FX506HF-HN075W Gaming Laptop (15.6 Inch, Graphite Black, 2.30 kg)",FX506HF-HN075W,TUF Gaming F15 - AI Powered Gaming,Graphite Black,Gaming,75990.0,48990.0,35.0,27000.0,4.3,7669,597,8,DDR4,512.0,15.6,39.62,2.3,Intel,Core i5,11.0,Windows 11 Home,144.0,False,True,False,False,85.52,1 Year Carry-in Warranty,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-tgp-fx506hf-hn075w-laptop/p/itmbd858702e076f?pid=COMGS2AJESZQCMRT&lid=LSTCOMGS2AJESZQCMRTZVTWT2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&otracker1=search&fm=organic&iid=48a7e8b2-46c1-460c-b137-bf2db29e3d69.COMGS2AJESZQCMRT.SEARCH&ppt=None&ppn=None&ssid=ipn9oib8io0000001754328570743&qH=c06ea84a1e3dc3c6,10,Just wow!; Complete review of ASUS TUF F15; Just wow!; Excellent; Highly recommended; Excellent; Terrific purchase; Nice; Worth every penny; Delightful,Positive,True
"ASUS Vivobook 14 Flip OLED 2025 Copilot+PC, MSO 2024+M365 Basic, AI PC, A-Part Metal Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) TP3407SA-QL024WS 2 in 1 Laptop (14 Inch, Matte Gray, 1.57 Kg, With MS Office)",TP3407SA-QL024WS,"Vivobook 14 Flip OLED 2025 Copilot+PC, MSO 2024+M365 Basic, AI PC, A-Part Metal",Matte Gray,2-in-1,122990.0,86990.0,29.0,36000.0,4.8,4,1,16,LPDDR5X,512.0,14.0,35.56,1.57,Intel,Core Ultra 5,13.0,Windows 11 Home,60.0,True,False,True,True,57.12,1 Year Onsite warranty,https://www.flipkart.com/asus-vivobook-14-flip-oled-2025-copilot-pc-mso-2024-m365-basic-ai-pc-a-part-metal-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-ql024ws-2-1-laptop/p/itm7f344f86d1b13?pid=COMH89EBRZGZABHF&lid=LSTCOMH89EBRZGZABHFWPTISJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_208&otracker=search&otracker1=search&fm=organic&iid=en_p0GS1cfv_uhZ42WJFHjKP4LqTtqVAI047WACxlKvJfUKI8_A1DufeTsFhSs77cXI40rPvN2VLwihVpPcGhuZH_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4qzt9z5ui80000001754328598267&qH=c06ea84a1e3dc3c6,1,Good choice,Positive,True
"ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5541WS Thin and Light Laptop (15.6 inch, Cool Silver, 1.63 Kg, With MS Office)",E1504FA-NJ5541WS,Vivobook Go 15,Cool Silver,Thin and Light,55990.0,39990.0,28.0,16000.0,4.2,1200,82,16,LPDDR5,512.0,15.6,39.62,1.63,AMD,Ryzen 5 Quad Core,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Carry-in Warranty,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj5541ws-thin-light-laptop/p/itm11c1635cd5848?pid=COMH8VXVGEPMSHGC&lid=LSTCOMH8VXVGEPMSHGCQHUQX6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_332&otracker=search&otracker1=search&fm=organic&iid=en_pNy0zQ_7F9tQEIVUGiuTeFlEAS1YERmKaBqOn1k3sP7H7b0nK_DwC3OY6SaOJob2QYkhLZBN1bRhmrfo7OOTKvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ssie8mkrjk0000001754328619860&qH=c06ea84a1e3dc3c6,10,Fabulous!; Very Good; Highly recommended; Must buy!; Nice product; Just wow!; Worth every penny; Mind-blowing purchase; Very Good; Not recommended at all,Positive,True
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC, Full Metal Body, Intel Core Ultra 9 285H - (32 GB/1 TB SSD/Windows 11 Home) UX3405CA-PZ164WS Thin and Light Laptop (14 Inch, Ponder Blue, 1.28 Kg, With MS Office)",UX3405CA-PZ164WS,"Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC, Full Metal Body,",Ponder Blue,Thin and Light,170990.0,155990.0,8.0,15000.0,3.6,0,0,32,LPDDR5X,1000.0,14.0,35.56,1.28,Intel,Core Ultra 9,13.0,Windows 11 Home,120.0,True,False,True,False,106.0,1 Year Onsite warranty,https://www.flipkart.com/asus-zenbook-14-oled-2025-office-2024-m365-basic-ai-pc-full-metal-body-intel-core-ultra-9-285h-32-gb-1-tb-ssd-windows-11-home-ux3405ca-pz164ws-thin-light-laptop/p/itm7311c4cdec563?pid=COMH89EB74JSYNNZ&lid=LSTCOMH89EB74JSYNNZDQUSIK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_15_345&otracker=search&otracker1=search&fm=organic&iid=34cc4c74-1c23-4802-967f-c029abf00607.COMH89EB74JSYNNZ.SEARCH&ppt=None&ppn=None&ssid=9og300s8w00000001754328624318&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS VivoBook 14 AMD Ryzen 5 Hexa Core AMD R5-4500U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK582T Thin and Light Laptop (14 inch, Bespoke Black, 1.4 kg)",M413IA-EK582T,VivoBook 14,Bespoke Black,Thin and Light,84990.0,54990.0,0.0,15000.0,4.4,1622,242,8,DDR4,512.0,14.0,35.56,1.4,AMD,Ryzen 5 Hexa Core,13.0,Windows 10 Home,60.0,False,False,False,True,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-14-amd-ryzen-5-hexa-core-r5-4500u-8-gb-512-gb-ssd-windows-10-home-m413ia-ek582t-thin-light-laptop/p/itma9884a927e931?pid=COMFSKF9ZWGMFX4D&lid=LSTCOMFSKF9ZWGMFX4DKFK2HE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_305&otracker=search&otracker1=search&fm=organic&iid=834045eb-5a28-4289-8be3-b55c2ca3f11a.COMFSKF9ZWGMFX4D.SEARCH&ppt=None&ppn=None&ssid=xrcq9l8s0w0000001754328615887&qH=c06ea84a1e3dc3c6,10,Worth every penny; Wonderful; Perfect product!; Excellent; Mind-blowing purchase; Awesome; Best in the market!; Good Price for Performance; Mind-blowing purchase; Simply awesome,Positive,True
"ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Thin and Light Laptop (15.6 Inch, 1B&Quiet Blue, 1.7 Kg, With MS Office)",X1504VA-NJ2325WS,Vivobook 15,1B&Quiet Blue,Thin and Light,56990.0,35990.0,36.0,21000.0,4.2,692,53,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i3,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2325ws-thin-light-laptop/p/itm35fb3f9516635?pid=COMH9499CDEZTNHX&lid=LSTCOMH9499CDEZTNHXLD7KLF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_291&otracker=search&otracker1=search&fm=organic&iid=en_YrqBmmNLHA7rLY3sguGLKx8Rl3IuhDnnfFcI0ko2JoxYR-koKoUBQOvtYyh-MTOCtefm174SzSD4B7WTgbkFEfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xrcq9l8s0w0000001754328615887&qH=c06ea84a1e3dc3c6,10,Great product; Classy product; Good; Delightful; Really Nice; Awesome; Awesome; Nice; Not good; Very Good,Positive,True
"ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)",E1504FA-NJ131WS,Vivobook Go 15,Cool Silver,Thin and Light,44990.0,30990.0,31.0,14000.0,4.2,339,24,8,LPDDR5,512.0,15.6,39.62,1.63,AMD,Ryzen 3 Quad Core,13.0,Windows 11 Home,60.0,False,False,False,True,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-thin-light-laptop/p/itm1a9101a401f3c?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGURVZSF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=en_lf1GDeSL-72CDyu0jtAKoPd1mDhYUYUyiVxrYkQ72ZdwsKMo4vAO8oQ_3ZVUoFJ_RPIyu8OjRJJjrosITZPyhPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kcx3bhqc1c0000001754328566366&qH=c06ea84a1e3dc3c6,10,Great product; Perfect product!; Value-for-money; Pretty good; Good choice; Good quality product; Brilliant; Simply awesome; Terrific purchase; Terrific purchase,Positive,True
"ASUS TUF Gaming F17 with 90Whr Battery Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FX777ZC-HX069W Gaming Laptop (17.3 Inch, Jaeger Grey, 2.60 Kg)",FX777ZC-HX069W,TUF Gaming F17 with 90Whr Battery,Jaeger Grey,Gaming,113990.0,104500.0,8.0,9490.0,4.4,188,30,16,DDR5,512.0,17.3,43.94,2.6,Intel,Core i5,12.0,Windows 11 Home,60.0,False,True,False,True,87.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-tuf-gaming-f17-90whr-battery-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fx777zc-hx069w-laptop/p/itmc3600f8877d0d?pid=COMGE73KEFYBU8A9&lid=LSTCOMGE73KEFYBU8A9I8AYQQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_154&otracker=search&otracker1=search&fm=organic&iid=3b6883de-2618-4507-b145-4e5609819320.COMGE73KEFYBU8A9.SEARCH&ppt=None&ppn=None&ssid=doc3oziku80000001754328589521&qH=c06ea84a1e3dc3c6,10,Terrific purchase; Awesome; Terrific; Just okay; Worth every penny; Awesome; Simply awesome; Highly recommended; Mind-blowing purchase; Excellent,Positive,True
"ASUS Vivobook 16 (2025), Copilot + PC with Office 2024 + M365 Basic*, AI PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/Windows 11 Home) X1607QA-MB050WS Thin and Light Laptop (16 Inch, Cool Silver, 1.88 Kg, With MS Office)",X1607QA-MB050WS,"Vivobook 16 (2025), Copilot + PC with Office 2024 + M365 Basic*, AI PC",Cool Silver,Thin and Light,84990.0,57990.0,31.0,27000.0,4.1,82,8,16,LPDDR5X,512.0,16.0,40.64,1.88,Qualcomm,Snapdragon X,13.0,Windows 11 Home,60.0,False,False,False,False,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-16-2025-copilot-pc-office-2024-m365-basic-ai-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-x1607qa-mb050ws-thin-light-laptop/p/itm027fd729972e0?pid=COMH9EVGYMHA7TK4&lid=LSTCOMH9EVGYMHA7TK4BDDAVP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_131&otracker=search&otracker1=search&fm=organic&iid=en_vqXE2xB-YdYAXA4PA7oj5e-gy7ZEmeDolUwAJ3s0bYDyWhxmhNgKuZEn9kOZ7_T1o4vJ0JKvQ-SO4SGoI-JtyfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8aawh4hrk00000001754328584445&qH=c06ea84a1e3dc3c6,8,Good choice; Excellent; Awesome; Fabulous!; Useless product; Terrible product; Good; Brilliant,Positive,True
"ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Thin and Light Laptop (15.6 Inch, 1B&Quiet Blue, 1.7 Kg, With MS Office)",X1504VA-NJ2325WS,Vivobook 15,1B&Quiet Blue,Thin and Light,56990.0,35990.0,36.0,21000.0,4.2,692,53,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i3,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2325ws-thin-light-laptop/p/itm35fb3f9516635?pid=COMH9499CDEZTNHX&lid=LSTCOMH9499CDEZTNHXLD7KLF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_241&otracker=search&otracker1=search&fm=organic&iid=en_NTjOOvy-6tgsn-eD65bIUivWDRC9Vd1q04yaxfeAd-wg3JCyDOCn18_FVM3clFDKtefm174SzSD4B7WTgbkFEfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ki0h15guxc0000001754328607944&qH=c06ea84a1e3dc3c6,10,Great product; Classy product; Good; Delightful; Really Nice; Awesome; Awesome; Nice; Not good; Very Good,Positive,True
"ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Thin and Light Laptop (15.6 Inch, 1B&Quiet Blue, 1.7 Kg, With MS Office)",X1504VA-NJ2325WS,Vivobook 15,1B&Quiet Blue,Thin and Light,56990.0,35990.0,36.0,21000.0,4.2,692,53,16,DDR4,512.0,15.6,39.62,1.7,Intel,Core i3,13.0,Windows 11 Home,60.0,False,False,False,True,37.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2325ws-thin-light-laptop/p/itm35fb3f9516635?pid=COMH9499CDEZTNHX&lid=LSTCOMH9499CDEZTNHXLD7KLF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_217&otracker=search&otracker1=search&fm=organic&iid=en_kykJRd0-FI9q_exBv65QpRRL4NY5uP9ngexvHNrjNgRJBFmjEOXaZ5wMiR1uBpFwtefm174SzSD4B7WTgbkFEfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=02nc8turvk0000001754328604196&qH=c06ea84a1e3dc3c6,10,Great product; Classy product; Good; Delightful; Really Nice; Awesome; Awesome; Nice; Not good; Very Good,Positive,True
"ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ322WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.70 Kg, With MS Office)",X1504ZA-NJ322WS,Vivobook 15,Cool Silver,Thin and Light,54990.0,32990.0,40.0,22000.0,4.3,7434,587,8,DDR4,512.0,15.6,39.62,1.7,Intel,Core i3,12.0,Windows 11 Home,60.0,False,False,False,False,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj322ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH4Y6KT9ZMYXA6&lid=LSTCOMH4Y6KT9ZMYXA60HIRLB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=48a7e8b2-46c1-460c-b137-bf2db29e3d69.COMH4Y6KT9ZMYXA6.SEARCH&ppt=None&ppn=None&ssid=ipn9oib8io0000001754328570743&qH=c06ea84a1e3dc3c6,10,Awesome.... I get only 25k in BBD Sale; Good choice; Worth the money; Awesome; Awesome .....; Fair; Great product; Does the job; Terrific; Nice product,Positive,True
"ASUS ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC Intel Core 7 240H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 5050/144 Hz) V3607VH-RP038WS Gaming Laptop (16 Inch, Black, 1.95 Kg, With MS Office)",V3607VH-RP038WS,"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC",Black,Gaming,137990.0,109990.0,20.0,28000.0,4.4,0,0,16,DDR5,512.0,16.0,40.64,1.95,Intel,Core 7,13.0,Windows 11 Home,144.0,False,True,False,True,101.52,1 Year Onsite Warranty,https://www.flipkart.com/asus-gaming-v16-2025-creator-office-2024-m365-basic-ai-pc-intel-core-7-240h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-5050-144-hz-v3607vh-rp038ws-laptop/p/itmd370afa37c2f5?pid=COMHDG7CAN8EX6HZ&lid=LSTCOMHDG7CAN8EX6HZPSZP6A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_16_373&otracker=search&otracker1=search&fm=organic&iid=efa8f30d-7ca7-49c6-9695-30885ca6dbf2.COMHDG7CAN8EX6HZ.SEARCH&ppt=None&ppn=None&ssid=ym3523lncg0000001754328630661&qH=c06ea84a1e3dc3c6,0,Just wow!; Fabulous!; Does the job; Value-for-money; Useless product; Terrific purchase,Unknown,False
"ASUS Vivobook 14 Flip OLED 2025 Copilot+PC, MSO 2024+M365 Basic, AI PC, A-Part Metal Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) TP3407SA-QL024WS 2 in 1 Laptop (14 Inch, Matte Gray, 1.57 Kg, With MS Office)",TP3407SA-QL024WS,"Vivobook 14 Flip OLED 2025 Copilot+PC, MSO 2024+M365 Basic, AI PC, A-Part Metal",Matte Gray,2-in-1,122990.0,86990.0,29.0,36000.0,4.8,4,1,16,LPDDR5X,512.0,14.0,35.56,1.57,Intel,Core Ultra 5,13.0,Windows 11 Home,60.0,True,False,True,True,57.12,1 Year Onsite warranty,https://www.flipkart.com/asus-vivobook-14-flip-oled-2025-copilot-pc-mso-2024-m365-basic-ai-pc-a-part-metal-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-ql024ws-2-1-laptop/p/itm7f344f86d1b13?pid=COMH89EBRZGZABHF&lid=LSTCOMH89EBRZGZABHFWPTISJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_328&otracker=search&otracker1=search&fm=organic&iid=en_pNy0zQ_7F9tQEIVUGiuTeFlEAS1YERmKaBqOn1k3sP7G_pQUy_80UNu0eLXzxHse40rPvN2VLwihVpPcGhuZH_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ssie8mkrjk0000001754328619860&qH=c06ea84a1e3dc3c6,1,Good choice,Positive,True
"ASUS Vivobook 14 Flip OLED 2025 Copilot+PC, MSO 2024+M365 Basic, AI PC, A-Part Metal Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) TP3407SA-QL024WS 2 in 1 Laptop (14 Inch, Matte Gray, 1.57 Kg, With MS Office)",TP3407SA-QL024WS,"Vivobook 14 Flip OLED 2025 Copilot+PC, MSO 2024+M365 Basic, AI PC, A-Part Metal",Matte Gray,2-in-1,122990.0,86990.0,29.0,36000.0,4.8,4,1,16,LPDDR5X,512.0,14.0,35.56,1.57,Intel,Core Ultra 5,13.0,Windows 11 Home,60.0,True,False,True,True,57.12,1 Year Onsite warranty,https://www.flipkart.com/asus-vivobook-14-flip-oled-2025-copilot-pc-mso-2024-m365-basic-ai-pc-a-part-metal-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-ql024ws-2-1-laptop/p/itm7f344f86d1b13?pid=COMH89EBRZGZABHF&lid=LSTCOMH89EBRZGZABHFWPTISJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_11_257&otracker=search&otracker1=search&fm=organic&iid=en_NTjOOvy-6tgsn-eD65bIUivWDRC9Vd1q04yaxfeAd-xxlZmJjdYH3dkBxaKSlmy2EVdGKlQ16Pte2dfOcPgWCfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ki0h15guxc0000001754328607944&qH=c06ea84a1e3dc3c6,1,Good choice,Positive,True
"ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS Thin and Light Laptop (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)",E1504FA-NJ131WS,Vivobook Go 15,Cool Silver,Thin and Light,44990.0,30990.0,31.0,14000.0,4.2,339,24,8,LPDDR5,512.0,15.6,39.62,1.63,AMD,Ryzen 3 Quad Core,13.0,Windows 11 Home,60.0,False,False,False,True,21.12,1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-thin-light-laptop/p/itm1a9101a401f3c?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGURVZSF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_211&otracker=search&otracker1=search&fm=organic&iid=en_p0GS1cfv_uhZ42WJFHjKP4LqTtqVAI047WACxlKvJfU-JI5Ua3fzRaWh2GLrbONdRPIyu8OjRJJjrosITZPyhPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4qzt9z5ui80000001754328598267&qH=c06ea84a1e3dc3c6,10,Great product; Perfect product!; Value-for-money; Pretty good; Good choice; Good quality product; Brilliant; Simply awesome; Terrific purchase; Terrific purchase,Positive,True
